,user_id,items_count,steam_id,playtime_forever,id
8066,iamnewbplayer,67,76561197965263160,17,10
8067,76561197994620999,94,76561197994620999,0,2100
8068,76561198055384870,101,76561198055384870,35,220
8069,76561197969577656,17,76561197969577656,0,220
8070,plopster1,34,76561198086332454,7999,4000
8071,76561198077804963,0,76561198077804963,0,0
8072,76561198082590527,65,76561198082590527,78,550
8073,76561198047188015,89,76561198047188015,236,240
8074,Jarrydos,39,76561198094566398,4413,4000
8075,76561198177958302,0,76561198177958302,0,0
8076,76561198101621422,82,76561198101621422,18773,4000
8077,Wolf2311,55,76561198072353662,1441,4000
8078,76561198036322242,27,76561198036322242,0,10
8079,1v1mim8,70,76561198044752162,19034,240
8080,76561198047166475,80,76561198047166475,2878,4000
8081,76561198082923602,45,76561198082923602,3021,4000
8082,absolutezero,301,76561197971473557,1,220
8083,76561198065106040,12,76561198065106040,2483,10090
8084,76561198006074188,53,76561198006074188,1178,240
8085,V2Klaus,48,76561198061717339,53,240
8086,latterdaysaint,68,76561198053591058,1141,240
8087,divorahk,0,76561198038226167,0,0
8088,LordSpambot9000,10,76561198081669083,9902,4000
8089,iamkwan,204,76561197976194776,344,10
8090,76561198049607545,32,76561198049607545,7190,4760
8091,Luxzackian,201,76561198045303038,635,220
8092,MGrade,268,76561198051715280,633,300
8093,76561198081845576,59,76561198081845576,240,4000
8094,LilacFrost,50,76561198045409053,1445,240
8095,76561198049524520,57,76561198049524520,304,240
8096,mossylippy,437,76561198036684422,2502,3920
8097,76561198063316459,45,76561198063316459,6057,4000
8098,shooshi,125,76561198045287799,1432,240
8099,DorsalRootGanglionInspector,52,76561198035732452,2070,4000
8100,76561198067766630,27,76561198067766630,810,10
8101,TeaJay7,51,76561198032137191,301,240
8102,76561198078054733,45,76561198078054733,1334,3830
8103,76561198062195004,0,76561198062195004,0,0
8104,jadziatuvok,823,76561198003132759,197,3300
8105,leombre,0,76561198000325729,0,0
8106,fruity8,56,76561198104420922,624,220
8107,deathfatel,35,76561198077281153,876,4000
8108,ohsoshiny,183,76561198035685392,0,6910
8109,OlleyMeister,32,76561198127719099,3832,4000
8110,dead_set,227,76561198029052337,203,240
8111,dontplayinpipesanddrains,172,76561198088517041,992,300
8112,76561198058558899,4,76561198058558899,3,205790
8113,juussstttt,27,76561198095935985,3,205790
8114,76561197994874087,0,76561197994874087,0,0
8115,moondos,121,76561198008392677,0,3830
8116,76561198132183055,0,76561198132183055,0,0
8117,pjc001,245,76561198032509771,1894,3920
8118,76561198065552518,0,76561198065552518,0,0
8119,76561197964147582,0,76561197964147582,0,0
8120,4p4ch3,48,76561198087698773,291,12900
8121,76561198058235712,72,76561198058235712,0,4000
8122,76561198055325714,132,76561198055325714,543,240
8123,RandomSounds,335,76561198008148668,1,240
8124,76561198074269483,38,76561198074269483,687,31280
8125,vonravend,422,76561198026899071,0,1520
8126,elysahbeth,0,76561198026020008,0,0
8127,76561198059611709,154,76561198059611709,210,300
8128,76561198007323076,117,76561198007323076,349,4000
8129,RecTroon,7,76561198061277905,9598,4000
8130,76561197972261430,326,76561197972261430,125,220
8131,76561198009073384,8,76561198009073384,11508,10540
8132,bermudablue,198,76561198044711140,31953,240
8133,76561198068210776,135,76561198068210776,3774,4000
8134,76561198042305409,0,76561198042305409,0,0
8135,76561198081949589,0,76561198081949589,0,0
8136,76561198054589097,68,76561198054589097,127,240
8137,76561198013989080,34,76561198013989080,45,6510
8138,76561198054914056,95,76561198054914056,106264,4000
8139,76561198035718256,98,76561198035718256,501,4000
8140,ArktiicFozzy,84,76561198018586074,941,4000
8141,76561198066430854,86,76561198066430854,26865,4000
8142,SkinnyPirate,207,76561198067651530,102,70
8143,76561198057234651,0,76561198057234651,0,0
8144,76561198006364719,0,76561198006364719,0,0
8145,SmokaBluntos,720,76561198017487896,16,10
8146,nick111223,170,76561198053372569,34,70
8147,76561198028553619,78,76561198028553619,4210,240
8148,76561198055335229,0,76561198055335229,0,0
8149,stryder1012,239,76561198047646834,0,240
8150,76561198066139078,15,76561198066139078,143,105600
8151,TechEACS,47,76561198182112294,20,31280
8152,76561198053382774,84,76561198053382774,125,22000
8153,76561198067662523,111,76561198067662523,2554,30
8154,76561198042827519,183,76561198042827519,0,3830
8155,76561198004304019,0,76561198004304019,0,0
8156,76561198078007369,0,76561198078007369,0,0
8157,76561198059107861,167,76561198059107861,168,240
8158,76561198091938647,0,76561198091938647,0,0
8159,76561198059107861,167,76561198059107861,168,240
8160,76561198091938647,0,76561198091938647,0,0
8161,76561197966604253,353,76561197966604253,0,10
8162,76561198082387555,18,76561198082387555,8038,4000
8163,TuaMater,80,76561198021019008,622,4000
8164,76561198079324266,133,76561198079324266,70,220
8165,tyronelannsiter,109,76561198060588503,1,220
8166,76561198059059476,10,76561198059059476,0,205790
8167,Dead_Earth,0,76561198018474331,0,0
8168,Customurl1,46,76561198071907467,18087,4000
8169,76561198005207540,279,76561198005207540,128,240
8170,76561197999673239,43,76561197999673239,598,4000
8171,76561198100708197,14,76561198100708197,2046,4000
8172,Walrusrick,167,76561197998120872,245,10
8173,yeannahwayno,85,76561198118769484,85,220
8174,Theta5Who,147,76561198065925989,1399,240
8175,76561198083933218,113,76561198083933218,49,4000
8176,76561198070071639,13,76561198070071639,1764,4000
8177,76561198055374308,15,76561198055374308,10345,10500
8178,76561198017553690,36,76561198017553690,330,6510
8179,76561198087950285,0,76561198087950285,0,0
8180,76561198003480409,0,76561198003480409,0,0
8181,zegoner,36,76561198019208102,4,4540
8182,76561198049425405,132,76561198049425405,4310,70
8183,Reaper_yU,34,76561198044292299,444,4000
8184,jayjay150,158,76561198008373102,14,4000
8185,76561198069536565,223,76561198069536565,0,3830
8186,76561198118874302,129,76561198118874302,860,70
8187,kanzabrand,92,76561198083901784,112,240
8188,mrgoatgrinder,404,76561198045020328,0,220
8189,76561198063473041,12,76561198063473041,0,205790
8190,stalkerzebra,46,76561198069633759,17243,4000
8191,tygewalker,59,76561198085531845,1391,4000
8192,gangaji,32,76561198064658259,564,4000
8193,praquefazeissu,44,76561198089841599,4,10
8194,imjerichomiller,13,76561198082084090,35,4000
8195,mackmagic23,33,76561198098297615,9526,4000
8196,76561198041627520,11,76561198041627520,2083,4000
8197,diszterstartex,305,76561198083053319,110,220
8198,Ahahahahahahahahahahahadick,72,76561198076196973,8903,4000
8199,76561198012943559,80,76561198012943559,41,4000
8200,D3V3CT0R,66,76561198059937560,2631,240
8201,Aaronlelelele,37,76561197993090822,44,21100
8202,76561197977991919,0,76561197977991919,0,0
8203,76561198060504124,0,76561198060504124,0,0
8204,coolguyfromph,45,76561198081613830,2352,240
8205,76561198085272863,57,76561198085272863,803,10
8206,EverythingSpot,35,76561198079647288,0,2500
8207,76561198053443984,19,76561198053443984,41,20900
8208,76561198034553538,94,76561198034553538,67,220
8209,76561198063920647,0,76561198063920647,0,0
8210,76561198059338737,13,76561198059338737,26,4000
8211,renanhr,153,76561198086644732,87,9050
8212,76561198060557951,114,76561198060557951,28073,4000
8213,Kito7,29,76561198091185078,10080,4000
8214,IAmAbel,99,76561198082182799,16,240
8215,bruthal,48,76561198082952093,0,92800
8216,Spawnofelfdude,179,76561197998783125,282,4000
8217,superdedicated,368,76561198043898721,2842,10
8218,SakurasouNo,14,76561198056666688,4116,4000
8219,76561197965205416,119,76561197965205416,31,10
8220,Kiwi4Life,0,76561198055954332,0,0
8221,76561198149420058,13,76561198149420058,1271,550
8222,mauriceikenzz,81,76561198084214169,20,220
8223,SC3SynC,25,76561198107128773,1945,4000
8224,76561198046165827,15,76561198046165827,189,17410
8225,76561198105170325,0,76561198105170325,0,0
8226,hypodermic,87,76561198067151540,622,4000
8227,thugnificent,6700,76561198000537256,49,10
8228,76561198076120449,27,76561198076120449,6939,4000
8229,DogeWithDaSwegAndDew,53,76561198075353487,1159,220
8230,76561198080439635,28,76561198080439635,12006,4000
8231,boss30883,133,76561198066576694,4537,4000
8232,76561198016270907,282,76561198016270907,151,4000
8233,DevkingODSTK,160,76561198054353286,0,6880
8234,ejomandac,30,76561198079342945,0,205790
8235,76561198081202393,0,76561198081202393,0,0
8236,76561198063608381,53,76561198063608381,1105,240
8237,QwerkySyntax,107,76561198050351855,599,300
8238,heisawizard,66,76561198094435635,3902,4000
8239,76561198110181501,1,76561198110181501,0,205790
8240,76561197989721787,0,76561197989721787,0,0
8241,sayhibro,0,76561198088587488,0,0
8242,obamas_NSA,58,76561198060393682,667,4000
8243,76561198073919095,63,76561198073919095,1686,1250
8244,mestoneheart,65,76561198026143596,1110,10
8245,Code_29,264,76561198116147298,23,6910
8246,76561198091714349,64,76561198091714349,105,220
8247,cartelmedellin,34,76561198091186536,1164,105600
8248,2293371488,47,76561198177419738,54,4000
8249,76561198058395315,0,76561198058395315,0,0
8250,northisbae,96,76561198067956300,247,240
8251,76561197976652491,47,76561197976652491,2001,220
8252,mrswagslapper,0,76561198064582496,0,0
8253,76561198171531433,12,76561198171531433,0,211500
8254,76561198099742716,28,76561198099742716,1418,35140
8255,Coolmouse,91,76561198048705850,552,220
8256,76561197995192202,30,76561197995192202,6349,10
8257,stattraksofade,17,76561198096936832,575,4000
8258,76561198094198689,0,76561198094198689,0,0
8259,33215469,0,76561198053716013,0,0
8260,ZALLIROG,49,76561198094676101,128,2400
8261,north-east,84,76561198040825182,8812,4000
8262,76561198098839154,2,76561198098839154,1402,304930
8263,ruskiboss,177,76561198069749212,151,10
8264,76561198084079139,0,76561198084079139,0,0
8265,76561198083917646,19,76561198083917646,5880,105600
8266,76561198077236598,29,76561198077236598,10718,4000
8267,76561198108990962,109,76561198108990962,2361,4000
8268,76561198071952666,30,76561198071952666,3510,105600
8269,KangGetRekt,67,76561198093193653,10,2400
8270,76561198289660959,47,76561198289660959,231,104900
8271,TainZ,38,76561198073247588,68,4000
8272,lalalalalafic,145,76561198085096967,1,1200
8273,76561198093974921,58,76561198093974921,4090,4000
8274,76561198074067603,69,76561198074067603,0,240
8275,ICEWASIN,41,76561198071857775,163,4000
8276,76561198086392619,66,76561198086392619,128,300
8277,76561198095098250,4,76561198095098250,0,263980
8278,76561198062630453,32,76561198062630453,141,550
8279,76561198074807122,31,76561198074807122,2528,4000
8280,76561198067664442,52,76561198067664442,436,4000
8281,76561198081330476,65,76561198081330476,16767,4000
8282,fuji34755,194,76561198066937365,17,1200
8283,76561198089545153,230,76561198089545153,152,220
8284,Bottomkiller,0,76561198093208584,0,0
8285,TheDouglas,93,76561198099532358,2851,4000
8286,76561198060069868,49,76561198060069868,4874,4000
8287,WOGCH,104,76561198089782794,25,1200
8288,76561198100170056,28,76561198100170056,991,4000
8289,76561198048945491,136,76561198048945491,1168,240
8290,76561198091447148,64,76561198091447148,390,4000
8291,76561198093944702,53,76561198093944702,121,4000
8292,ghost-loli,75,76561198079132586,12474,4000
8293,76561198073620268,126,76561198073620268,29,2400
8294,famouse4,0,76561198095235995,0,0
8295,76561198090694948,78,76561198090694948,190,4000
8296,76561198096041049,30,76561198096041049,199,4000
8297,76561198018613178,80,76561198018613178,970,3830
8298,C0UNT3R_KilL,54,76561198012214981,332,240
8299,fatplums,77,76561198045768893,3475,4000
8300,Fujiawen01,44,76561198077189571,2,240
8301,76561198101219872,46,76561198101219872,239,99900
8302,I_Was_Just_In_Beaver,168,76561198056708308,695,4000
8303,KlaudC,46,76561198070879876,6460,4000
8304,76561198105243863,0,76561198105243863,0,0
8305,76561198070940295,22,76561198070940295,1311,4000
8306,WinterMoonWatcher,70,76561198047112634,95,4000
8307,lambofreak4ever,94,76561198025261774,1,220
8308,Badly306,142,76561198098861550,573,2400
8309,76561198080449443,0,76561198080449443,0,0
8310,cooGii,134,76561197967818680,132916,10
8311,AttonRisk,140,76561198055885739,44,240
8312,bonknflash,40,76561198082916221,195,4000
8313,76561198069519489,54,76561198069519489,6590,4000
8314,76561198064110494,36,76561198064110494,16,4000
8315,76561198211545443,112,76561198211545443,71668,4000
8316,TheAnonymousOne,211,76561198001344989,165,220
8317,Healfire,63,76561198069338189,47,4000
8318,movienationscom,115,76561198083398413,0,20
8319,76561198084772995,37,76561198084772995,246,105600
8320,76561198088087503,102,76561198088087503,2321,4000
8321,misty47,27,76561198066259324,3487,4000
8322,76561197973488154,0,76561197973488154,0,0
8323,76561198046177074,0,76561198046177074,0,0
8324,Buccatai,144,76561198065449173,192,29800
8325,nomesque,0,76561198027368606,0,0
8326,76561198058784710,0,76561198058784710,0,0
8327,76561198002072066,127,76561198002072066,491,4000
8328,DeltoraQuestH20,41,76561198067948579,867,4000
8329,121598558,9,76561198081864286,166,113400
8330,76561198105687012,14,76561198105687012,0,51100
8331,76561198013532168,0,76561198013532168,0,0
8332,76561198091763612,22,76561198091763612,2085,4000
8333,76561198040129226,59,76561198040129226,112,10
8334,76561198058868190,18,76561198058868190,341,10
8335,76561198026999637,0,76561198026999637,0,0
8336,BubbleTeaFTW,69,76561198053354299,459,4000
8337,REBAS_AS_F-T,1969,76561197995207074,0,1900
8338,76561198083393255,24,76561198083393255,4791,208480
8339,jojojoget,11,76561198077726752,183,240
8340,Voidedout,27,76561198097761469,37,4000
8341,onimasa803,378,76561198079892109,28,240
8342,IcecoldNZ,158,76561198037633851,61,300
8343,Tigerpewpew,128,76561198026541561,1570,220
8344,brendopio,6,76561198077093844,76,500
8345,76561198101943831,0,76561198101943831,0,0
8346,KHANIMAX,302,76561197992091679,37,3830
8347,76561198156518401,145,76561198156518401,0,2590
8348,MladshiyLlama,299,76561198059788719,2414,300
8349,76561198074295556,0,76561198074295556,0,0
8350,76561198095322616,98,76561198095322616,97,320
8351,Xrinz45,45,76561198128629481,160,240
8352,maddoxx789,461,76561198039195280,46711,10
8353,76561198083109598,71,76561198083109598,2867,4000
8354,chickenzrulz,101,76561198096752446,1507,4000
8355,76561198068113267,24,76561198068113267,1809,15100
8356,76561198066320895,110,76561198066320895,1691,4000
8357,76561198056450930,25,76561198056450930,123,620
8358,bantiacmd,162,76561198046494812,1196,10
8359,76561198057125811,53,76561198057125811,6524,4000
8360,76561198074419919,0,76561198074419919,0,0
8361,LoiroG,36,76561198090515061,20843,4000
8362,76561198077295459,23,76561198077295459,696,220
8363,dalebaxter,168,76561198033231033,17004,4000
8364,76561198086141910,71,76561198086141910,9635,4000
8365,thinkglobal,76,76561198070893228,6475,4000
8366,76561198073386321,1,76561198073386321,0,4000
8367,76561198066544547,72,76561198066544547,45451,240
8368,76561198101093216,0,76561198101093216,0,0
8369,QuirkyChicken,17,76561198061166268,2373,4000
8370,GOLDENFREDRICKSTAR,49,76561198087736990,75445,4000
8371,76561198047627295,16,76561198047627295,977,4000
8372,figoleu,44,76561198053387242,2079,4000
8373,sprayandpray168543483,64,76561198082608587,19997,4000
8374,nomnom141,0,76561198129605332,0,0
8375,76561198092422168,19,76561198092422168,223,4000
8376,kms_amelie,2,76561198165382733,4601,240
8377,kms_audrey,0,76561198171931807,0,0
8378,kms_serena,0,76561198171926798,0,0
8379,76561198074200838,43,76561198074200838,386,4000
8380,76561198085301805,72,76561198085301805,156,4000
8381,theonethatrapes,29,76561198014412635,42278,240
8382,76561198104084970,46,76561198104084970,1282,4000
8383,76561198068887466,0,76561198068887466,0,0
8384,quepasoamiguito,28,76561198084576965,1355,620
8385,5nakebit3,42,76561198040452904,4,240
8386,76561198084256354,26,76561198084256354,2424,211420
8387,76561198202398471,66,76561198202398471,0,500
8388,ToxWolf,340,76561198009276102,472,10
8389,76561198074819329,102,76561198074819329,1088,240
8390,Ctoer,179,76561198058217502,136,20
8391,76561198069805206,41,76561198069805206,0,205790
8392,TsarFeck,164,76561198079632286,1585,220
8393,76561198126926393,100,76561198126926393,29899,4000
8394,76561198055304676,87,76561198055304676,130,300
8395,76561198092400800,48,76561198092400800,11990,4000
8396,Slavishbear,282,76561198043030614,19,20
8397,EclipseAssasin,28,76561198073975918,768,47890
8398,76561198058477537,31,76561198058477537,299,4000
