,genres,title,price,id,year
95959,"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Darkwoulfe's Token Pack Volume 20,4.99,544890,2016
95960,['Action'],Hybrid Wars - Yana 'Tesla' Radovich,4.99,423000,2016
95961,"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Graemation: Other Dragons (Token Pack),2.99,544960,2016
95962,"['Indie', 'Strategy']",Party Saboteurs,9.99,452320,2016
95964,"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Slipstream: Heart of Steel (Savage Worlds),4.99,544850,2016
95965,"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Trail of the Apprentice: The Thieves' Den,9.99,544210,2016
95966,"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Mini-Dungeon Collection: Hobgoblin Lair (5E),2.99,544900,2016
95967,"['Action', 'Casual', 'Indie', 'Simulation']",Slingshot people,0.99,542340,2016
95968,['Casual'],Snake Cubed,0.99,360500,2016
95969,"['Casual', 'Indie']",Secrets of Magic: The Book of Spells,9.99,453780,2016
95970,['Strategy'],Sid Meier’s Civilization® VI,59.99,289070,2016
95972,['Casual'],Green Ranch,5.99,493980,2016
95973,"['Adventure', 'Casual', 'Simulation']",Harmonia - Theme Songs “Todoketai Melody” / “Towa no Hoshi e”,3.99,538720,2015
95974,"['Free to Play', 'Indie', 'Racing', 'Sports']",Drift GEAR Racing Free,Free To Play,542780,2016
95975,"['Action', 'Early Access']",Hired Ops,9.99,374280,2016
95976,"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer']",WAR7,Free To Play,535440,2016
95977,"['Indie', 'Simulation', 'Strategy']",Turmoil Original Soundtrack,Free,539310,2016
95978,"['Action', 'Indie']",Trip to Vinelands,0.99,546090,2016
95979,['Indie'],Sluggish Morss: Days of the Purple Sun,0.99,546440,2016
95980,"['Action', 'Adventure', 'Indie', 'RPG']",Sky Break,9.99,405370,2016
95981,"['Action', 'Casual', 'Indie']",Space Click Miner - Ulitmate HD Clicker,1.99,546590,2016
95982,"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG']",Devilian - Labyrinth Pack,19.99,542610,2016
95983,"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG']",Devilian - Blasphemous Pack,49.99,542611,2016
95985,"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG']",Devilian - Tempest Pack,9.99,545260,2016
95986,['Strategy'],Galaxy Reavers: Flames-type Aircraft Carrier DLC,1.99,511131,2016
95988,['Casual'],Existence speed,0.99,537280,2016
95989,"['Casual', 'Indie']",Hover Hazard,1.99,545470,2016
95990,['Casual'],Haunted Hotel,6.99,533030,2016
95992,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie', 'Simulation', 'Sports', 'Strategy']",Pixel Puzzles Ultimate - Puzzle Pack: Autumn,2.99,502842,2016
95993,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie', 'Simulation', 'Sports', 'Strategy']",Pixel Puzzles Ultimate - Puzzle Pack: Halloween,1.99,543811,2016
95994,"['Action', 'Casual', 'Indie', 'Sports']",12 orbits,1.99,529950,2016
95996,"['Adventure', 'Indie', 'RPG']",Kim,14.99,433400,2016
95997,['Simulation'],Farming Simulator 17,24.99,447020,2016
95998,"['Indie', 'Early Access']",Super Mixtape,12.99,486660,2016
95999,"['Action', 'Indie']",League of Evil,7.99,491060,2016
96000,"['Casual', 'Indie']",Redirection,7.99,305760,2016
96001,"['Adventure', 'Casual', 'Indie']",Ghostdream,5.99,545800,2016
96002,"['Action', 'Indie', 'RPG', 'Simulation']",BossConstructor,14.99,330100,2016
96003,['Action'],DARK SOULS™ III - Ashes of Ariandel™,14.99,506970,2016
96004,['Indie'],TV Trouble,Free,539370,2016
96006,"['Adventure', 'Indie', 'RPG', 'Simulation', 'Early Access']",The Frontier,9.99,541760,2016
96007,"['Free to Play', 'Massively Multiplayer', 'Simulation', 'Sports']",Winning Putt: Golf Online,Free to Play,458960,2016
96008,"['Action', 'Adventure', 'Massively Multiplayer', 'RPG', 'Simulation', 'Strategy']",Elite Dangerous: SRV Recon Pack,11.99,546320,2016
96009,"['Action', 'Adventure', 'Massively Multiplayer', 'RPG', 'Simulation', 'Strategy']",Elite Dangerous: Eagle Variant Pack,12.99,546312,2016
96010,"['Action', 'Adventure', 'Massively Multiplayer', 'RPG', 'Simulation', 'Strategy']",Elite Dangerous: Sidewinder Variant Pack,13.99,546311,2016
96011,"['Action', 'Adventure', 'Massively Multiplayer', 'RPG', 'Simulation', 'Strategy']",Elite Dangerous: Cobra MK III Variant Pack,13.99,546310,2016
96012,"['Adventure', 'Indie']",Ginger: Beyond the Crystal,14.99,409520,2016
96013,"['Action', 'Indie']",Halloween Forever,4.99,425650,2016
96014,"['Adventure', 'Strategy']",htoL#NiQ: The Firefly Diary / htoL#NiQ-ホタルノニッキ- - Digital Soundtrack / デジタル・サウンドトラック,2.99,535971,2016
96015,['Simulation'],Hunting Unlimited 2011,9.99,545930,2010
96016,"['Adventure', 'Strategy']",htoL#NiQ: The Firefly Diary / htoL#NiQ-ホタルノニッキ- - Digital Art Book / デジタル・アートブック,2.99,535970,2016
96017,"['Action', 'Simulation', 'Sports', 'Strategy']",Big Buck Hunter Arcade,9.99,455700,2016
96018,['Adventure'],King's Quest - Chapter 5: The Good Knight,9.99,373491,2016
96020,['Action'],Damned Cold,4.99,543720,2016
96021,"['Casual', 'Indie', 'Strategy']",Slayaway Camp,8.99,530390,2016
96022,"['Simulation', 'Strategy']",Conflict of Heroes: Ghost Divisions,14.99,530641,2013
96023,"['Indie', 'Simulation']",Oh...Sir!! The Insult Simulator,1.99,512250,2016
96026,"['Action', 'Casual', 'Indie']",Space Beret,0.99,547960,2016
96027,"['Adventure', 'Indie']",How To Make Your Grandpa Happy,Free,522280,2016
96028,"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Adventure Pack: Thieves Guild (Map and Token Pack),4.99,548750,2016
96029,"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Beasts of Legend: Boreal Bestiary,7.99,548770,2016
96030,"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Temples and Staff (Map and Token Pack),4.99,548210,2016
96031,"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Trail of the Apprentice: The Oracle's Test,9.99,545760,2016
96032,"['Casual', 'Indie']",Grab the Bottle,4.99,546410,2017
96033,"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Darkwoulfe's Token Pack Volume 21,4.99,545500,2016
96034,"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Darkwoulfe's Token Pack Volume 22,4.99,546730,2016
96035,"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Mini-Dungeons #003: Shrine of the Earth Barons (5E),2.99,545610,2016
96036,"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Darkwoulfe's Token Pack Volume 23,4.99,547800,2016
96037,"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - 1 on 1 Adventures #13: The Pearls of Pohjola (PFRPG),5.99,547720,2016
96038,"['Casual', 'Strategy']",Elves vs Goblins Defender,9.99,516740,2016
96039,"['Action', 'RPG']",A dragon girl looks up at the endless sky,9.99,456760,2016
96040,['Strategy'],Drive on Moscow,9.99,520610,2016
96042,['Simulation'],OMSI 2 Add-on Rheinhausen,29.99,434065,2016
96043,['Simulation'],Train Simulator: Wherry Lines: Norwich – Great Yarmouth &amp; Lowestoft Route Add-On,39.99,376970,2016
96044,"['Adventure', 'Indie']",ALICE VR - Soundtrack,Free,530670,2016
96045,"['Adventure', 'Indie']",ALICE VR - Artbook,Free,530671,2016
96046,"['Adventure', 'Indie']",ALICE VR - Developer Diaries and Wallpapers,Free,544620,2016
96047,"['Adventure', 'Indie', 'Simulation']",Orwell Original Soundtrack,9.99,548850,2016
96048,"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Map Pack: Lake Keep,4.99,547060,2016
96049,"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Mini-Dungeon #004: Summoner's Remorse (5E),2.99,547100,2016
96050,"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Mini-Dungeon #005: The Soularium (5E),2.99,547830,2016
96051,"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Mini-Dungeon #006: Abandoned Shrine (5E),2.99,548200,2016
96052,"['Action', 'Adventure', 'RPG']",Anima Gate of Memories - Soundtrack,4.99,538930,2016
96053,"['Indie', 'Simulation', 'Strategy']",Offworld Trading Company - The Patron and the Patriot DLC,4.99,538090,2016
96054,"['Action', 'Indie', 'Strategy']",Alien Invasion Tower Defense,1.99,547880,2016
96055,"['Casual', 'Indie', 'Simulation']",FourChords Guitar Karaoke - Halloween Song Pack,7.99,547420,2016
96056,"['Action', 'Adventure', 'Casual', 'Indie']",Lucius Demake - Soundtrack,2.99,538460,2016
96057,"['Casual', 'Indie']",Charm Tale Quest,2.99,550220,2016
96058,"['Action', 'Adventure', 'Casual', 'Indie']",Rabi-Ribi - Cicini's Halloween!,Free,547660,2016
96059,['Action'],Carmageddon: Max Damage,16.99,505170,2016
96060,"['Adventure', 'Casual']",Starship Titanic,5.99,467290,1998
96062,['Indie'],Typoman Soundtrack by SonicPicnic,5.99,541280,2016
96064,"['Casual', 'Indie', 'Strategy']",Nanomedix Inc,0.99,539690,2016
96067,"['Casual', 'Indie']",That's Mahjong!,1.99,547310,2016
96068,"['Indie', 'RPG', 'Strategy']",Equin: The Lantern,2.99,547980,2016
96069,"['Adventure', 'Casual', 'Indie', 'RPG']",Army of Tentacles: Halloween,1.99,459590,2016
96070,"['Action', 'Casual', 'Free to Play', 'Indie']",PHAT PHROG UNCAGED,1.99,546140,2016
96071,"['Action', 'Adventure', 'Indie']",Nekuia,9.99,528950,2016
96072,"['Action', 'Casual', 'Free to Play', 'Indie']",PHAT PHROG,Free To Play,545570,2016
96074,"['Action', 'Adventure', 'Casual', 'Massively Multiplayer']",DRAGON BALL XENOVERSE 2,49.99,454650,2016
96075,"['Action', 'Adventure', 'Casual', 'Massively Multiplayer']",DRAGON BALL XENOVERSE 2 Season Pass,29.99,507510,2016
96076,['RPG'],The Elder Scrolls V: Skyrim Special Edition,39.99,489830,2016
96077,"['Action', 'Casual', 'Indie']",Evil Orbs,4.99,528420,2016
96078,"['Free to Play', 'Indie', 'Strategy']",Alteil: Horizons,Free to Play,379870,2016
96079,"['Casual', 'Indie', 'Simulation']",NSFW ~ Not a Simulator For Working,2.99,545030,2016
96080,"['Free to Play', 'Indie', 'Massively Multiplayer', 'Strategy']",Infinity Wars - Toil and Trouble,24.99,544560,2016
96081,"['Free to Play', 'Indie', 'Massively Multiplayer', 'Strategy']",Infinity Wars - Monster Mash,49.99,544561,2016
96082,"['Casual', 'Indie', 'Simulation']",Plankton,1.99,542550,2016
96083,"['Action', 'Adventure', 'Indie', 'RPG']",Imprisoned Light,1.99,540100,2016
96084,"['Adventure', 'Casual', 'Indie', 'Simulation']",尘沙惑（Lost in Secular Love）,9.99,520850,2016
96085,"['Action', 'Adventure', 'Free to Play', 'Sports', 'Strategy']",S.K.I.L.L. - Special Force 2 - Halloween Pack,9.99,542830,2016
96086,"['Adventure', 'Casual', 'Indie', 'Simulation']",（尘沙惑设定集）Lost in Secular Love - Concept Design Works,3.99,541220,2016
96087,"['Adventure', 'Casual', 'Indie']",True Love ~Confide to the maple~ Original Soundtrack,1.99,501750,2016
96088,"['Indie', 'Simulation', 'Strategy']",Take Command - 2nd Manassas,9.99,392330,2006
96089,['Action'],WinKings,4.99,428920,2016
96091,"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']",Realm of the Mad God: Super Adventurer Pack,9.99,547760,2016
96092,"['Casual', 'Indie', 'Strategy']",Miniature - The Story Puzzle,3.99,536680,2016
96093,"['Indie', 'Simulation']",American Truck Simulator - Halloween Paint Jobs Pack,1.99,546260,2016
96094,"['Free to Play', 'Indie', 'Massively Multiplayer', 'Strategy']",Spellweaver - Duke's Zombies Deck,4.99,545140,2016
96095,"['Action', 'Casual']",Balloon Blowout,1.99,542740,2016
96096,"['Adventure', 'Casual']",Shiver: Poltergeist Collector's Edition,9.99,545640,2016
96097,"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']",Realm of the Madgod: Halloween Pack,24.99,548380,2016
96098,"['Casual', 'Indie', 'Simulation']",Anomalies,3.99,546780,2016
96099,"['Action', 'Casual', 'Indie']","GO AWAY, THERE'S KUMIS OVER THERE!",0.99,545580,2016
96100,"['Action', 'Indie']",The Hateful Dead,6.99,526510,2016
96101,"['Action', 'Adventure', 'Indie']",ZombieZoid Zenith - Baseball Helmet,Free,551030,2016
96102,"['Adventure', 'Indie', 'RPG']",Zombie Exodus: Safe Haven,4.99,543980,2016
96103,"['Adventure', 'Indie', 'RPG']",Congresswolf,5.99,547990,2016
96104,"['Adventure', 'Indie', 'RPG']",Zombie Exodus: Safe Haven - Skill Point Bonus,0.99,548920,2016
96105,"['Action', 'Adventure', 'Casual', 'Free to Play', 'RPG', 'Strategy']",Gems of War - Demon Hunter Bundle,9.99,526300,2016
96106,"['Action', 'Adventure', 'Casual', 'Free to Play', 'RPG', 'Strategy']",Gems of War - Starter Bundle,19.99,526301,2016
96107,"['Adventure', 'Casual', 'Indie']",Memory's Dogma CODE:01,14.99,386970,2016
96108,"['Adventure', 'Indie']",Dungeon Of Doom Puzzle,1.99,537750,2016
96109,"['Action', 'Free to Play', 'Strategy']",Vanguards,Free,546600,2016
96110,"['Action', 'Casual', 'Indie', 'Strategy']",Kaiju-A-GoGo: Grey Goop,2.99,544240,2016
96111,"['Casual', 'Indie']",Shift Orb: The Soundtrack,1.99,541900,2016
96114,"['Action', 'Adventure', 'Indie']",End Of The Mine,5.99,451800,2016
96117,"['Action', 'Indie']",HAUNTED: Halloween '85 (Original NES Game),7.99,538220,2016
96118,"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG']",sZone - Hockey Mask,4.99,547530,2016
96119,['Action'],Izanami's Dream Battle,2.99,547730,2016
96120,"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG']",sZone - Pumpkin Helmet,5.99,547400,2016
96123,"['Casual', 'Simulation']",Rocksmith® 2014 Edition - Remastered – Panic! At The Disco - “Ballad of Mona Lisa”,2.99,509648,2016
96124,"['Casual', 'Simulation']",Rocksmith® 2014 Edition - Remastered – Steel Panther - “Eyes of a Panther”,2.99,509649,2016
96125,"['Casual', 'Simulation']",Rocksmith® 2014 Edition – Remastered – Variety Song Pack V,9.99,509652,2016
96126,"['Action', 'Adventure', 'Indie']",The Last Error,1.99,491030,2016
96127,['Simulation'],FSX Steam Edition: Night Environment: Connecticut Add-On,17.99,500202,2016
96128,"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Super Powers Companion: 2nd Edition (Savage Worlds),9.99,536910,2016
96131,"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG']",Defiance - Gold Edition,39.99,542450,2016
96132,"['Casual', 'Simulation']",Heart and Seoul,2.99,546490,2016
96133,"['Action', 'Adventure', 'Indie']",Owlboy - Soundtrack,9.99,536520,2016
96134,"['Casual', 'Indie', 'Strategy']",Hacked,0.99,453470,2016
96135,"['Action', 'Casual', 'Free to Play', 'Indie']",The Spookening,Free To Play,396420,2016
96136,"['Adventure', 'Indie']",Inevitable Path,1.99,526390,2016
96137,['Racing'],Brumm,5.99,537660,2016
96138,['Simulation'],TS Marketplace: DB Sgns Hopper Pack,4.99,513092,2016
96139,['Simulation'],TS Marketplace: ÖBB Sgns Hopper Pack,4.99,513091,2016
96140,"['Indie', 'Simulation', 'Strategy']",Political Animals,14.99,458630,2016
96142,"['Adventure', 'Casual']",Spirit of Revenge: Cursed Castle Collector's Edition,9.99,551160,2016
96144,"['Action', 'Indie', 'Early Access']",Void Vikings,4.99,440660,2016
96145,"['Casual', 'Indie', 'Simulation']",Citalis,1.99,539440,2016
96148,"['Casual', 'Simulation']",Soundtrack and Director's Commentary,1.99,552820,2016
96149,"['Indie', 'Simulation']",Anime Studio Simulator,7.99,508230,2016
96150,"['Indie', 'Simulation']",Anime Studio Simulator - Soundtrack,1.99,548440,2016
96151,"['Simulation', 'Sports']",Football Manager Touch 2017 - No Transfer Windows,0.99,489849,2016
96153,"['Indie', 'RPG']",Masquerada: Songs and Shadows - Original Soundtrack,7.99,552360,2016
96155,['Indie'],Hero Boy - Original Soundtrack,0.99,520200,2016
96157,"['Casual', 'Indie']",Mallow Drops,9.99,381340,2016
96158,"['Casual', 'Indie']",Mallow Drops Original Soundtrack,3.99,516380,2016
96159,"['Adventure', 'Casual', 'Indie']",Delicious - Emily's Christmas Carol,12.99,544600,2016
96160,"['Simulation', 'Sports']",Football Manager Touch 2017 - Son Generated,1.99,489851,2016
96161,"['Simulation', 'Sports']",Football Manager 2017,49.99,482730,2016
96162,"['Simulation', 'Sports']",Football Manager Touch 2017 - Unlimited Scouting,0.99,489852,2016
96163,"['Simulation', 'Sports']",Football Manager Touch 2017,29.99,482750,2016
96165,['Casual'],Solitaire 220 Plus,9.99,534270,2016
96167,"['Indie', 'Strategy']",Sector 724,6.99,459410,2016
96168,"['Action', 'Simulation', 'Strategy']",Iron Sky Invasion: Deluxe Content,5.99,547430,2016
96169,"['Indie', 'RPG']",Dungeon Rats,8.99,531930,2016
96171,"['Action', 'Casual', 'Indie']",Intralism,2.99,513510,2016
96172,['Racing'],Moto Racer 4 - The Truth,3.99,465292,2016
96173,"['Casual', 'Free to Play', 'Indie', 'Simulation', 'Strategy']",Trimmer Tycoon,Free,505750,2016
96174,"['Casual', 'Free to Play', 'Indie', 'Simulation', 'Strategy']","Fantasy Skin Bundle (or ""Buy Us an Energy Drink"") - Trimmer Tycoon",1.99,523460,2016
96175,"['Casual', 'Free to Play', 'Indie', 'Simulation', 'Strategy']","Improx Skin Bundle (or ""Buy Us a Beer"") - Trimmer Tycoon",2.99,523470,2016
96176,"['Casual', 'Free to Play', 'Indie', 'Simulation', 'Strategy']","Holiday Skin Bundle (or ""Buy Us a Coke"") - Trimmer Tycoon",0.99,521170,2016
96177,"['Indie', 'RPG', 'Strategy']",Rencounter,5.99,431810,2016
96178,"['Action', 'Adventure', 'Casual', 'Indie']","Bye-Bye, Wacky Planet",4.99,492130,2016
96179,"['Adventure', 'Indie', 'Strategy']",DROD: Journey to Rooted Hold,4.99,422181,2016
96180,"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",Soda Girls,8.99,519080,2016
96182,"['Action', 'Casual', 'Indie', 'Strategy']",Fiery Disaster,1.99,538920,2016
96183,['Strategy'],Strategy &amp; Tactics: Wargame Collection - Vikings!,2.99,536740,2016
96185,"['Indie', 'RPG', 'Strategy', 'Early Access']",Dark Quest 2,12.99,453690,2016
96186,['Photo Editing'],CyberLink PhotoDirector 8 Ultra,64.99,501640,2016
96187,"['Adventure', 'Casual']",Myths of the World: Chinese Healer Collector's Edition,9.99,551360,2016
96188,"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation']",Planet Explorers,14.99,237870,2016
96189,"['Adventure', 'Casual', 'Indie']",Si Kancil : The Adventurous Mouse Deer,0.99,530530,2016
96190,['Simulation'],FSX Steam Edition: Boeing-Vertol CH-47D Chinook™ Add-On,16.99,494522,2016
96191,"['Action', 'Indie', 'RPG']",Escape From Nazi Labs,4.99,524680,2016
96192,"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Ultimate NPCs: Skullduggery (PFRPG),14.99,551310,2016
96193,"['Action', 'Adventure', 'Casual', 'Indie']",Night Forest,1.99,528080,2016
96194,"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Beasts &amp; Barbarians Golden Edition (Savage Worlds),24.99,554540,2016
96195,['Simulation'],FSX Steam Edition: Night Environment: Massachusetts Add-On,17.99,500203,2016
96196,"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Mini-Dungeon #009: Tiikeri's Revenge (5E),2.99,550300,2016
96197,"['Action', 'Casual', 'Indie']",Goblin and Coins,1.99,551580,2016
96199,"['Adventure', 'Indie', 'RPG', 'Strategy']",Dawn's Light 2,2.99,532090,2016
96200,"['Adventure', 'Indie', 'RPG', 'Strategy']",Dawn's Light 2 - Strategy Guide,0.99,532100,2016
96202,"['Adventure', 'Indie', 'Strategy']",Beholder,9.99,475550,2016
96203,"['Action', 'Free to Play', 'Massively Multiplayer']",World of Tanks Blitz,Free to Play,444200,2016
96204,"['Casual', 'Indie']",Fan Fun,0.99,555040,2016
96205,"['Action', 'Adventure']",Homefront®: The Revolution - Aftermath,5.99,500271,2016
96206,['Indie'],Sethian,4.99,432370,2016
96207,"['Casual', 'Indie', 'Strategy']",Ninja Stealth - Supporter Edition,0.99,552950,2016
96208,"['Action', 'Adventure', 'Casual', 'Indie']",Groggers!,3.99,536920,2016
96209,"['Action', 'Indie', 'Strategy']",Party Hard: High Crimes DLC,4.99,554791,2016
96210,"['Action', 'Indie', 'Strategy']",Party Hard Remastered OST,3.99,554790,2016
96211,['Adventure'],Yesterday Origins,14.99,465280,2016
96212,"['Simulation', 'Strategy']",Order of Battle: Blitzkrieg,14.99,528620,2016
96213,"['Action', 'RPG', 'Strategy']",Stellar Stars - Soundtrack,4.99,549800,2016
96214,"['Action', 'RPG', 'Strategy']",Stellar Stars,9.99,436850,2016
96215,"['Adventure', 'Indie']",Void &amp; Meddler - Soundtrack Ep. 2,8.99,556420,2016
